Path,Sample,MajorBasin,MinorBasin,Year,Number
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_001_sorted_proper_rmdup.bam,CAR_EFC_2017_001,CAR,EFC,2017,001
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_002_sorted_proper_rmdup.bam,CAR_EFC_2017_002,CAR,EFC,2017,002
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_004_sorted_proper_rmdup.bam,CAR_EFC_2017_004,CAR,EFC,2017,004
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_006_sorted_proper_rmdup.bam,CAR_EFC_2017_006,CAR,EFC,2017,006
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_009_sorted_proper_rmdup.bam,CAR_EFC_2017_009,CAR,EFC,2017,009
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_010_sorted_proper_rmdup.bam,CAR_EFC_2017_010,CAR,EFC,2017,010
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_011_sorted_proper_rmdup.bam,CAR_EFC_2017_011,CAR,EFC,2017,011
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_012_sorted_proper_rmdup.bam,CAR_EFC_2017_012,CAR,EFC,2017,012
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_013_sorted_proper_rmdup.bam,CAR_EFC_2017_013,CAR,EFC,2017,013
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_015_sorted_proper_rmdup.bam,CAR_EFC_2017_015,CAR,EFC,2017,015
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_017_sorted_proper_rmdup.bam,CAR_EFC_2017_017,CAR,EFC,2017,017
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_018_sorted_proper_rmdup.bam,CAR_EFC_2017_018,CAR,EFC,2017,018
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_019_sorted_proper_rmdup.bam,CAR_EFC_2017_019,CAR,EFC,2017,019
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_021_sorted_proper_rmdup.bam,CAR_EFC_2017_021,CAR,EFC,2017,021
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_022_sorted_proper_rmdup.bam,CAR_EFC_2017_022,CAR,EFC,2017,022
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_025_sorted_proper_rmdup.bam,CAR_EFC_2017_025,CAR,EFC,2017,025
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_027_sorted_proper_rmdup.bam,CAR_EFC_2017_027,CAR,EFC,2017,027
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_028_sorted_proper_rmdup.bam,CAR_EFC_2017_028,CAR,EFC,2017,028
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_031_sorted_proper_rmdup.bam,CAR_EFC_2017_031,CAR,EFC,2017,031
/home/amilzz/projects/LCT/SOMM371/bam/CAR_EFC_2017_032_sorted_proper_rmdup.bam,CAR_EFC_2017_032,CAR,EFC,2017,032
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_033_sorted_proper_rmdup.bam,CAR_GOC_2017_033,CAR,GOC,2017,033
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_034_sorted_proper_rmdup.bam,CAR_GOC_2017_034,CAR,GOC,2017,034
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_035_sorted_proper_rmdup.bam,CAR_GOC_2017_035,CAR,GOC,2017,035
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_036_sorted_proper_rmdup.bam,CAR_GOC_2017_036,CAR,GOC,2017,036
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_037_sorted_proper_rmdup.bam,CAR_GOC_2017_037,CAR,GOC,2017,037
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_038_sorted_proper_rmdup.bam,CAR_GOC_2017_038,CAR,GOC,2017,038
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_039_sorted_proper_rmdup.bam,CAR_GOC_2017_039,CAR,GOC,2017,039
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_040_sorted_proper_rmdup.bam,CAR_GOC_2017_040,CAR,GOC,2017,040
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_041_sorted_proper_rmdup.bam,CAR_GOC_2017_041,CAR,GOC,2017,041
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_042_sorted_proper_rmdup.bam,CAR_GOC_2017_042,CAR,GOC,2017,042
